"Order Number","Order Status","Order Date","Customer Note","First Name (Billing)","Last Name (Billing)","Company (Billing)","Address 1&2 (Billing)","City (Billing)","State Code (Billing)","Postcode (Billing)","Country Code (Billing)","Email (Billing)","Phone (Billing)","First Name (Shipping)","Last Name (Shipping)","Address 1&2 (Shipping)","City (Shipping)","State Code (Shipping)","Postcode (Shipping)","Country Code (Shipping)","Payment Method Title","Cart Discount Amount","Cart Discount Amount(inc. tax)","Order Subtotal Amount","Shipping Method Title","Order Shipping Amount","Order Refund Amount","Order Total Amount","Order Total Tax Amount","Order ID","Order Status","Product Id","Category","Product Name","Item ID","Item Cost","SKU","Item #","Item Name","Quantity (- Refund)","Item Cost","Coupon Code","Discount Amount","Discount Amount Tax"
"4659","Paid By Bank-","2025-05-14 11:33","","Emigro B.V","","","Van der Kunstraat 30/32","Den Haag","","2521 BC","","info@emigro.nl","","Emigro B.V","","Van der Kunstraat 30/32","Den Haag","","2521 BC","","","0","0","738.6","","0","0","805.08","66.48","4659","Paid By Bank-","185","Uncategorized,Supermarket","ADANA KEBAB (12*50 GR)","11623","5.31","5902082428305","1","ADANA KEBAB (12*50 GR)","30","5.31","","",""
"4659","Paid By Bank-","2025-05-14 11:33","","Emigro B.V","","","Van der Kunstraat 30/32","Den Haag","","2521 BC","","info@emigro.nl","","Emigro B.V","","Van der Kunstraat 30/32","Den Haag","","2521 BC","","","0","0","738.6","","0","0","805.08","66.48","4659","Paid By Bank-","163","Uncategorized,Supermarket","Kentucky TENDERS CLASSIC (0.8kg)","11625","6.14","5902082467564","2","Kentucky TENDERS CLASSIC (0.8kg)","20","6.14","","",""
"4659","Paid By Bank-","2025-05-14 11:33","","Emigro B.V","","","Van der Kunstraat 30/32","Den Haag","","2521 BC","","info@emigro.nl","","Emigro B.V","","Van der Kunstraat 30/32","Den Haag","","2521 BC","","","0","0","738.6","","0","0","805.08","66.48","4659","Paid By Bank-","162","Uncategorized,Supermarket","CHICKEN SCHNITZEL (0.8kg)","11627","4.25","5902082427834","3","CHICKEN SCHNITZEL (0.8kg)","10","4.25","","",""
"4659","Paid By Bank-","2025-05-14 11:33","","Emigro B.V","","","Van der Kunstraat 30/32","Den Haag","","2521 BC","","info@emigro.nl","","Emigro B.V","","Van der Kunstraat 30/32","Den Haag","","2521 BC","","","0","0","738.6","","0","0","805.08","66.48","4659","Paid By Bank-","160","Uncategorized,Supermarket","CHICKEN KIPCORN (0.8kg)","11628","4.37","5902082427919","4","CHICKEN KIPCORN (0.8kg)","10","4.37","","",""
"4659","Paid By Bank-","2025-05-14 11:33","","Emigro B.V","","","Van der Kunstraat 30/32","Den Haag","","2521 BC","","info@emigro.nl","","Emigro B.V","","Van der Kunstraat 30/32","Den Haag","","2521 BC","","","0","0","738.6","","0","0","805.08","66.48","4659","Paid By Bank-","211","Uncategorized","SLICED AND ROASTED BEEF KEBAB (0,8GR)","11629","6.6","5902082427988","5","SLICED AND ROASTED BEEF KEBAB (0,8GR)","20","6.6","","",""
"4659","Paid By Bank-","2025-05-14 11:33","","Emigro B.V","","","Van der Kunstraat 30/32","Den Haag","","2521 BC","","info@emigro.nl","","Emigro B.V","","Van der Kunstraat 30/32","Den Haag","","2521 BC","","","0","0","738.6","","0","0","805.08","66.48","4659","Paid By Bank-","164","Uncategorized,Supermarket","Kentucky TENDERS HOT (0.8kg)","11630","6.14","5902082427896","6","Kentucky TENDERS HOT (0.8kg)","20","6.14","","",""
"4659","Paid By Bank-","2025-05-14 11:33","","Emigro B.V","","","Van der Kunstraat 30/32","Den Haag","","2521 BC","","info@emigro.nl","","Emigro B.V","","Van der Kunstraat 30/32","Den Haag","","2521 BC","","","0","0","738.6","","0","0","805.08","66.48","4659","Paid By Bank-","159","Uncategorized,Supermarket","CHICKEN NUGGETS CLASSIC (0.8kg)","11631","3.85","5902082428039","7","CHICKEN NUGGETS CLASSIC (0.8kg)","30","3.85","","",""
"4660","Paid By Bank-","2025-05-19 13:14","","Supermarkt Houtwijk","","","Hildo kroplaan 96","Den Haag","","2552 XT","","SupermarktHoutwijk@gmail.com","","Supermarkt Houtwijk","","Hildo kroplaan 96","Den Haag","","2552 XT","","","0","0","241.8","","0","0","263.57","21.77","4660","Paid By Bank-","212","Uncategorized","SLICED AND ROASTED CHICKEN KEBAB (0,8GR)","11633","5.72","5902082427971","1","SLICED AND ROASTED CHICKEN KEBAB (0,8GR)","20","5.72","","",""
"4660","Paid By Bank-","2025-05-19 13:14","","Supermarkt Houtwijk","","","Hildo kroplaan 96","Den Haag","","2552 XT","","SupermarktHoutwijk@gmail.com","","Supermarkt Houtwijk","","Hildo kroplaan 96","Den Haag","","2552 XT","","","0","0","241.8","","0","0","263.57","21.77","4660","Paid By Bank-","211","Uncategorized","SLICED AND ROASTED BEEF KEBAB (0,8GR)","11635","6.6","5902082427988","2","SLICED AND ROASTED BEEF KEBAB (0,8GR)","10","6.6","","",""
"4660","Paid By Bank-","2025-05-19 13:14","","Supermarkt Houtwijk","","","Hildo kroplaan 96","Den Haag","","2552 XT","","SupermarktHoutwijk@gmail.com","","Supermarkt Houtwijk","","Hildo kroplaan 96","Den Haag","","2552 XT","","","0","0","241.8","","0","0","263.57","21.77","4660","Paid By Bank-","163","Uncategorized,Supermarket","Kentucky TENDERS CLASSIC (0.8kg)","11636","6.14","5902082467564","3","Kentucky TENDERS CLASSIC (0.8kg)","10","6.14","","",""
"4662","Paid By Bank-","2025-05-15 08:44","","The Address Cafe Restaurant","","","Slotermeerlaan 111","Amsterdam","","1063 JN","","factuur@adresrestaurant.nl","","","","","","","","","","0","0","155","","0","0","168.95","13.95","4662","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11638","15.5","","1","Excellence Patat 9/9","10","15.5","","",""
"4663","Paid By Bank-","2025-05-15 08:45","","Yeni Bahar BV","","","Oostermeent noord 56","Huizen","","1274SC","","yenibaharbvhuizen@gmail.com","","","","","","","","","","0","0","155","","0","0","168.95","13.95","4663","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11640","15.5","","1","Excellence Patat 9/9","10","15.5","","",""
"4664","Paid By Bank-","2025-05-15 08:45","","Snackbar te britten","","","Zwaaikom 7","Katwijk aan Zee","","2225 HX","","Snackbartebritten@gmail.com","","","","","","","","","","0","0","155","","0","0","168.95","13.95","4664","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11642","15.5","","1","Excellence Patat 9/9","10","15.5","","",""
"4665","Paid By Bank-","2025-05-15 08:46","","De Rotonde Kebab","","","Slotermeerlaan 3","Amsterdam","","1064GX","","DeRotondeKebab@gmail.com","","","","","","","","","","0","0","690","","0","0","752.10","62.1","4665","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11644","15.5","","1","Excellence Patat 9/9","30","15.5","","",""
"4665","Paid By Bank-","2025-05-15 08:46","","De Rotonde Kebab","","","Slotermeerlaan 3","Amsterdam","","1064GX","","DeRotondeKebab@gmail.com","","","","","","","","","","0","0","690","","0","0","752.10","62.1","4665","Paid By Bank-","2859","Uncategorized","Mix Shoarma (NL)","11645","7.5","","2","Mix Shoarma (NL)","30","7.5","","",""
"4667","Paid By Bank-","2025-05-15 08:47","","Broodjeszaak de Mix","","","Kostmand 18a","Huizen","","1276 CJ","","BroodjeszaakdeMixHuizen@gmail.com","","","","","","","","","","0","0","396","","0","0","431.64","35.64","4667","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11647","15.5","","1","Excellence Patat 9/9","12","15.5","","",""
"4667","Paid By Bank-","2025-05-15 08:47","","Broodjeszaak de Mix","","","Kostmand 18a","Huizen","","1276 CJ","","BroodjeszaakdeMixHuizen@gmail.com","","","","","","","","","","0","0","396","","0","0","431.64","35.64","4667","Paid By Bank-","121","Uncategorized,Horeca","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","11648","7","5902082460350","2","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","30","7","","",""
"4669","Paid By Cash-","2025-05-15 08:48","","Ekmek Teknesi","","","Burgemeester van Leeuwenlaan 77","Amsterdam","","1064 KM","","EkmekTeknesi@gmail.com","","","","","","","","","","0","0","307.5","","0","0","335.18","27.68","4669","Paid By Cash-","218","Uncategorized,Horeca","Excellence Patat 9/9","11652","15.5","","1","Excellence Patat 9/9","15","15.5","","",""
"4669","Paid By Cash-","2025-05-15 08:48","","Ekmek Teknesi","","","Burgemeester van Leeuwenlaan 77","Amsterdam","","1064 KM","","EkmekTeknesi@gmail.com","","","","","","","","","","0","0","307.5","","0","0","335.18","27.68","4669","Paid By Cash-","2859","Uncategorized","Mix Shoarma (NL)","11653","7.5","","2","Mix Shoarma (NL)","10","7.5","","",""
"4670","Paid By Bank-","2025-05-15 08:48","","Dream Kebab Katwijk","","","Taatedam 2","Katwijk aan zee","","2225 BN","","Dreamkebab@katwijk.nl","","","","","","","","","","0","0","145","","0","0","158.05","13.05","4670","Paid By Bank-","4256","Uncategorized","Premium Patat 9/9","11655","14.5","","1","Premium Patat 9/9","10","14.5","","",""
"4671","Paid By Bank-","2025-05-15 08:49","","Dream Kebab","Noordwijkerhout","","Zeestraat 4","Noordwijkerhout","","2211 XG","","dreamkebab@noordwijkerhour.nl","","","","","","","","","","0","0","93","","0","0","101.37","8.37","4671","Paid By Bank-","4656","Uncategorized","Just Fries Lamb Weston","11657","15.5","","1","Just Fries Lamb Weston","6","15.5","","",""
"4673","Paid By Bank-","2025-05-15 08:50","","Dream Kebab","Voorhout","","Herenstraat 88A","Voorhout","","2215KK","","dream@kebab.nl","","","","","","","","","","0","0","124","","0","0","135.16","11.16","4673","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11661","15.5","","1","Excellence Patat 9/9","8","15.5","","",""
"4674","Paid By Bank-","2025-05-15 08:50","","Rania","","","Winkelhof 5","Leiderdorp","","2353 EH","","Rania@gmail.com","","","","","","","","","","0","0","77.5","","0","0","84.48","6.98","4674","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11663","15.5","","1","Excellence Patat 9/9","5","15.5","","",""
"4677","Paid By Bank-","2025-05-15 13:15","","Simit Paleis A.S.","","","Postjesweg 105","Amsterdam","","1057 DZ","","SimitPaleisAmsterdam@gmail.com","","Simit Paleis A.S.","","Postjesweg 105","Amsterdam","","1057 DZ","","","0","0","62","","0","0","67.58","5.58","4677","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11675","15.5","","1","Excellence Patat 9/9","4","15.5","","",""
"4680","Paid By Bank-","2025-05-15 16:33","","Hoornes","Supermarkt en Bakkerij","","Hoorneslaan 329","Katwijk aan Zee","","2221 GA","","hoornes-supermarkt@outlook.com","","Hoornes","Supermarkt en Bakkerij","Hoorneslaan 329","Katwijk aan Zee","","2221 GA","","","0","0","148.7","","0","0","162.09","13.39","4680","Paid By Bank-","169","Uncategorized,Supermarket","FALAFEL (0.8kg)","11677","3.74","5902082432197","1","FALAFEL (0.8kg)","10","3.74","","",""
"4680","Paid By Bank-","2025-05-15 16:33","","Hoornes","Supermarkt en Bakkerij","","Hoorneslaan 329","Katwijk aan Zee","","2221 GA","","hoornes-supermarkt@outlook.com","","Hoornes","Supermarkt en Bakkerij","Hoorneslaan 329","Katwijk aan Zee","","2221 GA","","","0","0","148.7","","0","0","162.09","13.39","4680","Paid By Bank-","164","Uncategorized,Supermarket","Kentucky TENDERS HOT (0.8kg)","11678","6.14","5902082427896","2","Kentucky TENDERS HOT (0.8kg)","10","6.14","","",""
"4680","Paid By Bank-","2025-05-15 16:33","","Hoornes","Supermarkt en Bakkerij","","Hoorneslaan 329","Katwijk aan Zee","","2221 GA","","hoornes-supermarkt@outlook.com","","Hoornes","Supermarkt en Bakkerij","Hoorneslaan 329","Katwijk aan Zee","","2221 GA","","","0","0","148.7","","0","0","162.09","13.39","4680","Paid By Bank-","158","Uncategorized,Supermarket","CRISPY BURGER (0.8kg)","11679","4.99","5902082427957","3","CRISPY BURGER (0.8kg)","10","4.99","","",""
"4710","Paid By Bank-","2025-05-16 08:25","","Jacks corner","","","Leemansplein 544","Den Haag","","2521 EJ","","Jackscorner@gmail.com","","","","","","","","","","0","0","210","","0","0","228.90","18.9","4710","Paid By Bank-","121","Uncategorized,Horeca","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","11720","7","5902082460350","1","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","30","7","","",""
"4711","Paid By Bank-","2025-05-16 08:26","","Pizzeria & Dönerhuis De Gaarde","","","Vrederustlaan 123","Den Haag","","2543 SM","","PizzeriaDonerhuisDeGaarde@gmail.com","","","","","","","","","","0","0","189","","0","0","206.01","17.01","4711","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11722","15.5","","1","Excellence Patat 9/9","8","15.5","","",""
"4711","Paid By Bank-","2025-05-16 08:26","","Pizzeria & Dönerhuis De Gaarde","","","Vrederustlaan 123","Den Haag","","2543 SM","","PizzeriaDonerhuisDeGaarde@gmail.com","","","","","","","","","","0","0","189","","0","0","206.01","17.01","4711","Paid By Bank-","124","Uncategorized,Horeca","Mix - Shoarma ( Lam- kalkoen) (PL)","11723","6.5","","2","Mix - Shoarma ( Lam- kalkoen) (PL) (€6,50)","10","6.5","","",""
"4712","Paid By Bank-","2025-05-16 08:27","","Nur Bakkerij","","","Haarlemmerstraat 259","Leiden","","2312 DT","","NURBAKKERIJE@GMAIL.nl","","","","","","","","","","0","0","77.5","","0","0","84.48","6.98","4712","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11725","15.5","","1","Excellence Patat 9/9","5","15.5","","",""
"4713","Paid By Bank-","2025-05-16 08:27","","Ramsis","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","142","","0","0","154.78","12.78","4713","Paid By Bank-","121","Uncategorized,Horeca","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","11727","7.1","5902082460350","1","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","20","7.1","","",""
"4714","Paid By Bank-","2025-05-16 08:29","","Gulcan Bakkerij","","","Morsweg 23","Leiden","","2312 AS","","Gulcanbakkerijleiden@gmail.com","","","","","","","","","","0","0","165","","0","0","179.85","14.85","4714","Paid By Bank-","2755","Uncategorized","EXTRA CRUNCH PATAT 9/9","11729","16.5","","1","EXTRA CRUNCH PATAT 9/9","10","16.5","","",""
"4716","Paid By Bank-","2025-05-16 08:30","","Snackbar De Joker Pizzeria Grillroom","","","Bergweg 160-A","Rotterdam","","3036 BK","","SnackbarDeJokerPizzeriaGrillroomrotterdam@gmail.com","","","","","","","","","","0","0","375","","0","0","408.75","33.75","4716","Paid By Bank-","2859","Uncategorized","Mix Shoarma (NL)","11732","7.5","","1","Mix Shoarma (NL)","50","7.5","","",""
"4717","Paid By Bank-","2025-05-16 08:30","","Bella Ay Pizza & Döner Huis","","","Dijkstraat 37","Honselersdijk","","2675 AV","","BellaAyPizzaDonerHuisHonselersdijk@gmail.com","","","","","","","","","","0","0","124","","0","0","135.16","11.16","4717","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11734","15.5","","1","Excellence Patat 9/9","8","15.5","","",""
"4718","Paid By Bank-","2025-05-16 08:30","","Pizza Pizza","","","Erasmusweg 2","Den Haag","","2532 CP","","PizzaPizza@gmail.com","","","","","","","","","","0","0","186","","0","0","202.74","16.74","4718","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11736","15.5","","1","Excellence Patat 9/9","12","15.5","","",""
"4719","Paid By Bank-","2025-05-16 08:33","","Saray PideHuis","","","Steenstraat 20","Leiden","","2312 BW","","SarayPideHuis@gmail.com","","","","","","","","","","0","0","155","","0","0","168.95","13.95","4719","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11738","15.5","","1","Excellence Patat 9/9","10","15.5","","",""
"4720","Paid By Bank-","2025-05-16 08:34","","Durum Evi","","","Paul Krugerplein 7","Den Haag","","2571 HT","","DurumEvitandir@gmail.com","","","","","","","","","","0","0","132","","0","0","143.88","11.88","4720","Paid By Bank-","2755","Uncategorized","EXTRA CRUNCH PATAT 9/9","11740","16.5","","1","EXTRA CRUNCH PATAT 9/9","8","16.5","","",""
"4722","Paid By Bank-","2025-05-16 08:35","","Adam Broodjeszaak","","","Hoefkade 796","Den Haag","","2526 CT","","Adambroodjeszaakdenhaag@gmail.com","","","","","","","","","","0","0","58","","0","0","63.22","5.22","4722","Paid By Bank-","4256","Uncategorized","Premium Patat 9/9","11755","14.5","","1","Premium Patat 9/9","4","14.5","","",""
"4724","Paid By Bank-","2025-05-16 08:35","","Oranje Snacks","","","Theresiastraat 34","Den Haag","","2593 AP","","OranjeSnacksDenhaag@gmail.com","","","","","","","","","","0","0","198","","0","0","215.82","17.82","4724","Paid By Bank-","2755","Uncategorized","EXTRA CRUNCH PATAT 9/9","11744","16.5","","1","EXTRA CRUNCH PATAT 9/9","12","16.5","","",""
"4725","Paid By Cash-","2025-05-16 08:36","","Seda Bakkerij","","","Leyweg 1170","Den Haag","","2545 HH","","SedaBakkerij@gmail.com","","","","","","","","","","0","0","77.5","","0","0","84.48","6.98","4725","Paid By Cash-","218","Uncategorized,Horeca","Excellence Patat 9/9","11746","15.5","","1","Excellence Patat 9/9","5","15.5","","",""
"4726","Paid By Bank-","2025-05-16 08:36","","Tasty Corner Delft","","","Zuidwal 47","Delft","","2611 DD","","TastyCornerDelft@gmail.com","","","","","","","","","","0","0","189","","0","0","206.01","17.01","4726","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11748","15.5","","1","Excellence Patat 9/9","8","15.5","","",""
"4726","Paid By Bank-","2025-05-16 08:36","","Tasty Corner Delft","","","Zuidwal 47","Delft","","2611 DD","","TastyCornerDelft@gmail.com","","","","","","","","","","0","0","189","","0","0","206.01","17.01","4726","Paid By Bank-","124","Uncategorized,Horeca","Mix - Shoarma ( Lam- kalkoen) (PL)","11786","6.5","","2","Mix - Shoarma ( Lam- kalkoen) (PL) (€6,50)","10","6.5","","",""
"4727","Paid By Bank-","2025-05-16 08:38","","Pizzeria La Dolce Vita","","","Rembrandtlaan 52","Voorburg","","2271 GK","","PizzeriaLaDolceVita@gmail.com","","","","","","","","","","0","0","124","","0","0","135.16","11.16","4727","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11751","15.5","","1","Excellence Patat 9/9","8","15.5","","",""
"4728","Paid By Bank-","2025-05-16 08:39","","Pizza","Bella Maria","","Van Zeggelenlaan 81","Den Haag","","2524 AC","","Pizzabellamaria@gmail.com","","","","","","","","","","0","0","87.5","","0","0","95.38","7.88","4728","Paid By Bank-","4661","Uncategorized","LambWeston Private reserve fries 9/9","11753","17.5","","1","LambWeston Private reserve fries 9/9","5","17.5","","",""
"4729","Paid By Bank-","2025-05-16 09:17","","JAF EN SLAGERIJ EN TOKO","","","Raadhuisplein 131","Krimpen aan den IJssel","","2922AL","","jafslagerijentokokrimpenijndenijsel@gmail.com","","","","","","","","","","0","0","171.6","","0","0","187.04","15.44","4729","Paid By Bank-","212","Uncategorized","SLICED AND ROASTED CHICKEN KEBAB (0,8GR)","11761","5.72","5902082427971","1","SLICED AND ROASTED CHICKEN KEBAB (0,8GR)","30","5.72","","",""
"4734","Paid By Cash-","2025-05-16 11:04","","MINI MARKET LUDOGORETS","","","Fischerstraat 88","Den Haag","","2572 RE","","MINIMARKETLUDOGORETSDenhaag@gmail.com","","","","","","","","","","0","0","133.65","","0","0","145.67","12.02","4734","Paid By Cash-","163","Uncategorized,Supermarket","Kentucky TENDERS CLASSIC (0.8kg)","11772","6.14","5902082467564","1","Kentucky TENDERS CLASSIC (0.8kg)","5","6.14","","",""
"4734","Paid By Cash-","2025-05-16 11:04","","MINI MARKET LUDOGORETS","","","Fischerstraat 88","Den Haag","","2572 RE","","MINIMARKETLUDOGORETSDenhaag@gmail.com","","","","","","","","","","0","0","133.65","","0","0","145.67","12.02","4734","Paid By Cash-","162","Uncategorized,Supermarket","CHICKEN SCHNITZEL (0.8kg)","11773","4.25","5902082427834","2","CHICKEN SCHNITZEL (0.8kg)","5","4.25","","",""
"4734","Paid By Cash-","2025-05-16 11:04","","MINI MARKET LUDOGORETS","","","Fischerstraat 88","Den Haag","","2572 RE","","MINIMARKETLUDOGORETSDenhaag@gmail.com","","","","","","","","","","0","0","133.65","","0","0","145.67","12.02","4734","Paid By Cash-","212","Uncategorized","SLICED AND ROASTED CHICKEN KEBAB (0,8GR)","11774","5.72","5902082427971","3","SLICED AND ROASTED CHICKEN KEBAB (0,8GR)","5","5.72","","",""
"4734","Paid By Cash-","2025-05-16 11:04","","MINI MARKET LUDOGORETS","","","Fischerstraat 88","Den Haag","","2572 RE","","MINIMARKETLUDOGORETSDenhaag@gmail.com","","","","","","","","","","0","0","133.65","","0","0","145.67","12.02","4734","Paid By Cash-","185","Uncategorized,Supermarket","ADANA KEBAB (12*50 GR)","11775","5.31","5902082428305","4","ADANA KEBAB (12*50 GR)","10","5.31","","",""
"4735","Paid By Bank-","2025-05-16 11:06","","Luiten","Food","","Klaverblad 11","Leidschendam","","2266 JK","","invoice@luitenfood.com","0031 71 580 8020","","","","","","","","","0","0","2713.6","","0","0","2957.82","244.22","4735","Paid By Bank-","3537","Uncategorized","Crispy Burger 1 KG Zak","11777","5.3","","1","Crispy Burger 1 KG Zak","512","5.3","","",""
"4738","Paid By Bank-","2025-05-16 12:19","","Fastfood Ramak","","","Oude Kustlijn 106","Den Haag","","2496 SH","","FastfoodRamak@ypenburg.nl","","","","","","","","","","0","0","432.5","","0","0","471.43","38.93","4738","Paid By Bank-","2755","Uncategorized","EXTRA CRUNCH PATAT 9/9","11783","16.5","","1","EXTRA CRUNCH PATAT 9/9","5","16.5","","",""
"4738","Paid By Bank-","2025-05-16 12:19","","Fastfood Ramak","","","Oude Kustlijn 106","Den Haag","","2496 SH","","FastfoodRamak@ypenburg.nl","","","","","","","","","","0","0","432.5","","0","0","471.43","38.93","4738","Paid By Bank-","121","Uncategorized,Horeca","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","11784","7","5902082460350","2","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","50","7","","",""
"4740","Paid By Bank-","2025-05-17 18:27","","Rania","","","Winkelhof 5","Leiderdorp","","2353 EH","","Rania@gmail.com","","","","","","","","","","0","0","31.75","","0","0","34.61","2.86","4740","Paid By Bank-","4739","Uncategorized","Kipfile Blokjes (NL)","11787","6.35","","1","Kipfile Blokjes (NL)","5","6.35","","",""
"4742","Paid By Bank-","2025-05-18 11:27","","Jacks corner","","","Leemansplein 544","Den Haag","","2521 EJ","","Jackscorner@gmail.com","","","","","","","","","","0","0","280","","0","0","305.20","25.2","4742","Paid By Bank-","121","Uncategorized,Horeca","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","11790","7","5902082460350","1","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","40","7","","",""
"4746","Paid By Bank-","2025-05-19 08:37","","Ons Bakkertje","de veen","","Noordeinde 13","Roelofarendsveen","","2371CM","","Ons@gmail.com","","","","","","","","","","0","0","75","","0","0","81.75","6.75","4746","Paid By Bank-","2859","Uncategorized","Mix Shoarma (NL)","11796","7.5","","1","Mix Shoarma (NL)","10","7.5","","",""
"4747","Paid By Bank-","2025-05-19 08:38","","Pizzeria & Dönerhuis De Gaarde","","","Vrederustlaan 123","Den Haag","","2543 SM","","PizzeriaDonerhuisDeGaarde@gmail.com","","","","","","","","","","0","0","124","","0","0","135.16","11.16","4747","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11798","15.5","","1","Excellence Patat 9/9","8","15.5","","",""
"4748","Paid By Bank-","2025-05-19 08:39","","Sohbet","","","Calandkade 168","Den Haag","","2521AA","","kurdish_haske_42@live.nl","","","","","","","","","","0","0","171","","0","0","186.39","15.39","4748","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11800","15.5","","1","Excellence Patat 9/9","8","15.5","","",""
"4748","Paid By Bank-","2025-05-19 08:39","","Sohbet","","","Calandkade 168","Den Haag","","2521AA","","kurdish_haske_42@live.nl","","","","","","","","","","0","0","171","","0","0","186.39","15.39","4748","Paid By Bank-","116","Uncategorized,Horeca","FALAFEL","11801","4.7","","2","FALAFEL","10","4.7","","",""
"4749","Paid By Bank-","2025-05-19 08:40","","Sohbet BBQ cafe restaurant","","","Middellaan 5","Velp","","6288 RP","","Kurdish_haske_42@live.nl","","","","","","","","","","0","0","62","","0","0","67.58","5.58","4749","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11803","15.5","","1","Excellence Patat 9/9","4","15.5","","",""
"4750","Paid By Bank-","2025-05-19 08:44","","Pizza Spidi","","","Van Nesstraat 31","Alphen aan den Rijn","","2404 AV","","pizzaspidi@gmail.com","","","","","","","","","","0","0","93","","0","0","101.37","8.37","4750","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11805","15.5","","1","Excellence Patat 9/9","6","15.5","","",""
"4751","Paid By Bank-","2025-05-19 08:44","","Ramsis","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","210","","0","0","228.90","18.9","4751","Paid By Bank-","4256","Uncategorized","Premium Patat 9/9","11807","14","","1","Premium Patat 9/9","15","14","","",""
"4752","Paid By Bank-","2025-05-19 08:46","","HerenHof Eethuis","","","HerenHof 287","Alpen aan den Rijn","","2402DL","","akal-eethuis-alpenaanderijn@hotmail.com","","","","","","","","","","0","0","305","","0","0","332.45","27.45","4752","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11810","15.5","","1","Excellence Patat 9/9","10","15.5","","",""
"4752","Paid By Bank-","2025-05-19 08:46","","HerenHof Eethuis","","","HerenHof 287","Alpen aan den Rijn","","2402DL","","akal-eethuis-alpenaanderijn@hotmail.com","","","","","","","","","","0","0","305","","0","0","332.45","27.45","4752","Paid By Bank-","2859","Uncategorized","Mix Shoarma (NL)","11811","7.5","","2","Mix Shoarma (NL)","20","7.5","","",""
"4753","Paid By Bank-","2025-05-19 08:46","","Eethuis Hoofstraat","","","Hooftstraat 78","Alphen aan den Rijn","","2406 GL","","AkALAlphenaanderijn@gmail.com","","","","","","","","","","0","0","93","","0","0","101.37","8.37","4753","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11813","15.5","","1","Excellence Patat 9/9","6","15.5","","",""
"4754","Paid By Bank-","2025-05-19 08:47","","Bakkerij Driebergen","","","Driebergenstraat 337","Den Haag","","2546 BK","","BakkerijDriebergen@gmail.com","","","","","","","","","","0","0","108.5","","0","0","118.27","9.77","4754","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","11815","15.5","","1","Excellence Patat 9/9","7","15.5","","",""
"4755","Paid By Bank-","2025-05-19 08:47","","Baronie Doner Place","","","Baronie 100","Alphen aan den Rijn","","2404 XH","","BaronieDonerPlace@live.nl","","","","","","","","","","0","0","210","","0","0","228.90","18.9","4755","Paid By Bank-","121","Uncategorized,Horeca","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","11817","7","5902082460350","1","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","30","7","","",""
"4756","Paid By Bank-","2025-05-19 08:48","","Massada","Roelofarendsveen","","Noordplein 3","Roelofarendsveen","","2371 DA","","MassadaRoelofarendsveen@gmail.com","","","","","","","","","","0","0","375","","0","0","408.75","33.75","4756","Paid By Bank-","2859","Uncategorized","Mix Shoarma (NL)","11819","7.5","","1","Mix Shoarma (NL)","50","7.5","","",""
